,HomeCountry,Filename,duration
757,Trinidad,T758,0.1348125
758,Trinidad,T759,0.24039583333333334
759,Trinidad,T760,0.15839583333333335
760,Trinidad,T761,0.3663958333333333
761,Trinidad,T762,0.436
762,Trinidad,T763,0.28920833333333335
763,Trinidad,T764,0.10360416666666666
764,Trinidad,T765,0.338
765,Trinidad,T766,0.2788125
766,Trinidad,T767,0.1228125
767,Trinidad,T768,0.21560416666666668
768,Trinidad,T769,0.20920833333333333
769,Trinidad,T770,0.40439583333333334
770,Trinidad,T771,0.414
771,Trinidad,T772,0.4588125
772,Trinidad,T773,0.36120833333333335
773,Trinidad,T774,0.186
774,Trinidad,T775,0.33639583333333334
775,Trinidad,T776,0.578
776,Trinidad,T777,1.34
777,Trinidad,T778,0.2728125
778,Trinidad,T779,0.15760416666666666
779,Trinidad,T780,0.14839583333333334
780,Trinidad,T781,0.2308125
781,Trinidad,T782,0.29760416666666667
782,Trinidad,T783,0.15439583333333334
783,Trinidad,T784,0.7043958333333333
784,Trinidad,T785,0.08639583333333334
785,Trinidad,T786,0.30320833333333336
786,Trinidad,T787,0.0848125
787,Trinidad,T788,0.1768125
788,Trinidad,T789,0.6072083333333333
789,Trinidad,T790,0.5216041666666666
790,Trinidad,T791,0.15520833333333334
791,Trinidad,T792,0.7023958333333333
792,Trinidad,T793,0.13520833333333335
793,Trinidad,T794,0.198
794,Trinidad,T795,0.13320833333333335
795,Trinidad,T796,0.4088125
796,Trinidad,T797,0.8056041666666667
797,Trinidad,T798,0.6836041666666667
798,Trinidad,T799,0.542
799,Trinidad,T800,0.5008125
800,Trinidad,T801,0.42039583333333336
801,Trinidad,T802,0.362
802,Trinidad,T803,0.1808125
803,Trinidad,T804,0.346
804,Trinidad,T805,0.3143958333333333
805,Trinidad,T806,0.11520833333333333
806,Trinidad,T807,0.21039583333333334
807,Trinidad,T808,0.11720833333333333
808,Trinidad,T809,0.094
809,Trinidad,T810,0.4648125
810,Trinidad,T811,0.10439583333333333
811,Trinidad,T812,0.2508125
812,Trinidad,T813,0.13760416666666667
813,Trinidad,T814,0.1208125
814,Trinidad,T815,0.13
815,Trinidad,T816,0.22439583333333332
816,Trinidad,T817,0.252
817,Trinidad,T818,0.27
818,Trinidad,T819,0.28839583333333335
819,Trinidad,T820,0.222
820,Trinidad,T821,0.1028125
821,Trinidad,T822,0.1528125
822,Trinidad,T823,0.2628125
823,Trinidad,T824,0.28520833333333334
824,Trinidad,T825,0.31
825,Trinidad,T826,0.3203958333333333
826,Trinidad,T827,0.29560416666666667
827,Trinidad,T828,0.18560416666666665
828,Trinidad,T829,0.19839583333333333
829,Trinidad,T830,0.12839583333333332
830,Trinidad,T831,0.294
831,Trinidad,T832,0.3112083333333333
832,Trinidad,T833,0.22
833,Trinidad,T834,0.244
834,Trinidad,T835,0.17
835,Trinidad,T836,0.2028125
836,Trinidad,T837,0.11160416666666667
837,Trinidad,T838,0.10439583333333333
838,Trinidad,T839,0.24320833333333333
839,Trinidad,T840,0.2523958333333333
840,Trinidad,T841,0.1528125
841,Trinidad,T842,0.2616041666666667
842,Trinidad,T843,0.422
843,Trinidad,T844,0.2308125
844,Trinidad,T845,0.71
845,Trinidad,T846,0.6252083333333334
846,Trinidad,T847,0.272
847,Trinidad,T848,0.10160416666666666
848,Trinidad,T849,0.13160416666666666
849,Trinidad,T850,0.244
850,Trinidad,T851,0.18
851,Trinidad,T852,0.1608125
852,Trinidad,T853,0.384
853,Trinidad,T854,0.1828125
854,Trinidad,T855,0.19520833333333334
855,Trinidad,T856,0.13639583333333333
856,Trinidad,T857,0.08320833333333333
857,Trinidad,T858,0.23160416666666667
858,Trinidad,T859,0.13160416666666666
859,Trinidad,T860,0.21960416666666666
860,Trinidad,T861,0.5108125
861,Trinidad,T862,0.20720833333333333
862,Trinidad,T863,0.24
863,Trinidad,T864,0.0968125
864,Trinidad,T865,0.2616041666666667
865,Trinidad,T866,0.26839583333333333
866,Trinidad,T867,0.3172083333333333
867,Trinidad,T868,0.34360416666666665
868,Trinidad,T869,0.222
869,Trinidad,T870,0.24920833333333334
870,Trinidad,T871,0.6536041666666667
871,Trinidad,T872,0.2556041666666667
872,Trinidad,T873,0.2288125
873,Trinidad,T874,0.12560416666666666
874,Trinidad,T875,0.2968125
875,Trinidad,T876,0.3243958333333333
876,Trinidad,T877,0.3752083333333333
877,Trinidad,T878,0.24839583333333334
878,Trinidad,T879,0.08160416666666667
879,Trinidad,T880,0.1608125
880,Trinidad,T881,0.712
881,Trinidad,T882,0.3863958333333333
882,Trinidad,T883,0.22439583333333332
883,Trinidad,T884,0.22920833333333332
884,Trinidad,T885,0.41160416666666666
885,Trinidad,T886,0.23239583333333333
886,Trinidad,T887,0.21
887,Trinidad,T888,0.14360416666666667
888,Trinidad,T889,0.46639583333333334
889,Trinidad,T890,0.3096041666666667
890,Trinidad,T891,0.21760416666666665
891,Trinidad,T892,0.2988125
892,Trinidad,T893,0.122
893,Trinidad,T894,0.28039583333333334
894,Trinidad,T895,0.15320833333333334
895,Trinidad,T896,0.102
896,Trinidad,T897,0.2988125
897,Trinidad,T898,0.21920833333333334
898,Trinidad,T899,0.21760416666666665
899,Trinidad,T900,0.3732083333333333
900,Trinidad,T901,0.7443958333333334
901,Trinidad,T902,0.23
902,Trinidad,T903,0.35960416666666667
903,Trinidad,T904,0.7576041666666666
904,Trinidad,T905,1.0148125
905,Trinidad,T906,0.2588125
906,Trinidad,T907,0.5088125
907,Trinidad,T908,0.2388125
908,Trinidad,T909,0.11839583333333334
909,Trinidad,T910,0.13760416666666667
910,Trinidad,T911,0.3008125
911,Trinidad,T912,0.4008125
912,Trinidad,T913,0.1968125
913,Trinidad,T914,0.29760416666666667
914,Trinidad,T915,0.24
915,Trinidad,T916,0.24760416666666665
916,Trinidad,T917,0.2288125
917,Trinidad,T918,0.08439583333333334
918,Trinidad,T919,0.08439583333333334
919,Trinidad,T920,0.4568125
920,Trinidad,T921,0.19439583333333332
921,Trinidad,T922,0.278
922,Trinidad,T923,0.3112083333333333
923,Trinidad,T924,0.24760416666666665
924,Trinidad,T925,0.1568125
925,Trinidad,T926,0.114
926,Trinidad,T927,0.502
927,Trinidad,T928,0.10160416666666666
928,Trinidad,T929,0.5068125
929,Trinidad,T930,0.41960416666666667
930,Trinidad,T931,1.0352083333333333
931,Trinidad,T932,0.33039583333333333
932,Trinidad,T933,0.4068125
933,Trinidad,T934,0.118
934,Trinidad,T935,0.28920833333333335
935,Trinidad,T936,0.3548125
936,Trinidad,T937,0.56
937,Trinidad,T938,0.44
938,Trinidad,T939,0.2568125
939,Trinidad,T940,0.92
940,Trinidad,T941,0.384
941,Trinidad,T942,0.08320833333333333
942,Trinidad,T943,0.29760416666666667
943,Trinidad,T944,0.29160416666666666
944,Trinidad,T945,0.5996041666666667
945,Trinidad,T946,0.34
946,Trinidad,T947,0.3728125
947,Trinidad,T948,0.5408125
948,Trinidad,T949,0.27239583333333334
949,Trinidad,T950,0.47160416666666666
950,Trinidad,T951,0.4388125
951,Trinidad,T952,0.4508125
952,Trinidad,T953,0.2268125
953,Trinidad,T954,0.14439583333333333
954,Trinidad,T955,0.41039583333333335
955,Trinidad,T956,0.3096041666666667
956,Trinidad,T957,0.4512083333333333
957,Trinidad,T958,0.46160416666666665
958,Trinidad,T959,0.9063958333333333
959,Trinidad,T960,0.29639583333333336
960,Trinidad,T961,0.14839583333333334
961,Trinidad,T962,0.148
962,Trinidad,T963,0.148
963,Trinidad,T964,0.41639583333333335
964,Trinidad,T965,0.46360416666666665
965,Trinidad,T966,0.2048125
966,Trinidad,T967,0.33639583333333334
967,Trinidad,T968,0.6412083333333334
968,Trinidad,T969,0.43120833333333336
969,Trinidad,T970,0.22120833333333334
970,Trinidad,T971,0.2652083333333333
971,Trinidad,T972,0.34560416666666666
972,Trinidad,T973,0.3368125
973,Trinidad,T974,0.2888125
974,Trinidad,T975,0.17960416666666668
975,Trinidad,T976,0.1068125
976,Trinidad,T977,0.342
977,Trinidad,T978,0.7316041666666667
978,Trinidad,T979,0.42160416666666667
979,Trinidad,T980,0.40320833333333334
980,Trinidad,T981,0.41639583333333335
981,Trinidad,T982,0.602
982,Trinidad,T983,0.08320833333333333
983,Trinidad,T984,0.246
984,Trinidad,T985,0.08960416666666667
985,Trinidad,T986,0.08560416666666666
986,Trinidad,T987,0.3852083333333333
987,Trinidad,T988,0.4343958333333333
988,Trinidad,T989,0.22960416666666666
989,Trinidad,T990,0.34520833333333334
990,Trinidad,T991,0.5072083333333334
991,Trinidad,T992,0.5703958333333333
992,Trinidad,T993,0.982
993,Trinidad,T994,0.46760416666666665
994,Trinidad,T995,0.7488125
995,Trinidad,T996,0.41920833333333335
996,Trinidad,T997,0.29
997,Trinidad,T998,0.10760416666666667
998,Trinidad,T999,0.5476041666666667
999,Trinidad,T1000,0.27239583333333334
1000,Tobago,TB1,0.5923958333333333
1001,Tobago,TB2,0.12920833333333334
1002,Tobago,TB3,0.3988125
1003,Tobago,TB4,0.3272083333333333
1004,Tobago,TB5,0.4452083333333333
1005,Tobago,TB6,0.322
1006,Tobago,TB7,0.814
1007,Tobago,TB8,0.2592083333333333
1008,Tobago,TB9,0.34720833333333334
1009,Tobago,TB10,0.2948125
1010,Tobago,TB11,0.242
1011,Tobago,TB12,0.17360416666666667
1012,Tobago,TB13,0.4308125
1013,Tobago,TB14,0.31
1014,Tobago,TB15,0.27760416666666665
1015,Tobago,TB16,0.45239583333333333
1016,Tobago,TB17,0.3783958333333333
1017,Tobago,TB18,0.194
1018,Tobago,TB19,0.674
1019,Tobago,TB20,0.404
1020,Tobago,TB21,0.6743958333333333
1021,Tobago,TB22,0.19520833333333334
1022,Tobago,TB23,0.5056041666666666
1023,Tobago,TB24,0.3836041666666667
1024,Tobago,TB25,0.3348125
1025,Tobago,TB26,0.478
1026,Tobago,TB27,0.29960416666666667
1027,Tobago,TB28,0.20320833333333332
1028,Tobago,TB29,0.1348125
1029,Tobago,TB30,0.29560416666666667
1030,Tobago,TB31,0.5868125
1031,Tobago,TB32,0.2868125
1032,Tobago,TB33,0.2608125
1033,Tobago,TB34,0.23360416666666667
1034,Tobago,TB35,0.18439583333333334
1035,Tobago,TB36,0.1448125
1036,Tobago,TB37,0.224
1037,Tobago,TB38,0.46360416666666665
1038,Tobago,TB39,0.58
1039,Tobago,TB40,1.0543958333333334
1040,Tobago,TB41,0.484
1041,Tobago,TB42,0.4572083333333333
1042,Tobago,TB43,0.5063958333333334
1043,Tobago,TB44,0.24760416666666665
1044,Tobago,TB45,0.1728125
1045,Tobago,TB46,0.13
1046,Tobago,TB47,0.23320833333333332
1047,Tobago,TB48,0.17560416666666667
1048,Tobago,TB49,0.08439583333333334
1049,Tobago,TB50,0.1408125
1050,Tobago,TB51,0.3003958333333333
1051,Tobago,TB52,0.40560416666666665
1052,Tobago,TB53,0.3096041666666667
1053,Tobago,TB54,0.20360416666666667
1054,Tobago,TB55,0.9188125
1055,Tobago,TB56,0.4428125
1056,Tobago,TB57,0.18839583333333335
1057,Tobago,TB58,0.41239583333333335
1058,Tobago,TB59,0.1908125
1059,Tobago,TB60,0.2968125
1060,Tobago,TB61,0.14960416666666668
1061,Tobago,TB62,1.0228125
1062,Tobago,TB63,0.46560416666666665
1063,Tobago,TB64,0.42039583333333336
1064,Tobago,TB65,0.18839583333333335
1065,Tobago,TB66,0.766
1066,Tobago,TB67,0.7848125
1067,Tobago,TB68,0.846
1068,Tobago,TB69,0.81
1069,Tobago,TB70,1.0048125
1070,Tobago,TB71,0.38839583333333333
1071,Tobago,TB72,0.40160416666666665
1072,Tobago,TB73,0.5708125
1073,Tobago,TB74,0.604
1074,Tobago,TB75,0.238
1075,Tobago,TB76,0.20760416666666667
1076,Tobago,TB77,0.21160416666666668
1077,Tobago,TB78,0.24639583333333334
1078,Tobago,TB79,0.3843958333333333
1079,Tobago,TB80,0.14439583333333333
1080,Tobago,TB81,0.8996041666666666
1081,Tobago,TB82,0.42
1082,Tobago,TB83,0.5532083333333333
1083,Tobago,TB84,0.7656041666666666
1084,Tobago,TB85,0.5672083333333333
1085,Tobago,TB86,0.806
1086,Tobago,TB87,0.1088125
1087,Tobago,TB88,0.648
1088,Tobago,TB89,0.10639583333333333
1089,Tobago,TB90,0.3872083333333333
1090,Tobago,TB91,0.14960416666666668
1091,Tobago,TB92,0.394
1092,Tobago,TB93,0.456
1093,Tobago,TB94,0.24960416666666665
1094,Tobago,TB95,0.8623958333333334
1095,Tobago,TB96,0.30520833333333336
1096,Tobago,TB97,0.384
1097,Tobago,TB98,0.4956041666666667
1098,Tobago,TB99,0.316
1099,Tobago,TB100,0.2652083333333333
1100,Tobago,TB101,0.2208125
1101,Tobago,TB102,0.4992083333333333
1102,Tobago,TB103,0.9816041666666667
1103,Tobago,TB104,0.29560416666666667
1104,Tobago,TB105,0.15960416666666666
1105,Tobago,TB106,0.08360416666666666
1106,Tobago,TB107,0.5076041666666666
1107,Tobago,TB108,0.5992083333333333
1108,Tobago,TB109,0.962
1109,Tobago,TB110,0.854
1110,Tobago,TB111,0.3736041666666667
1111,Tobago,TB112,0.396
1112,Tobago,TB113,0.8763958333333334
1113,Tobago,TB114,0.2592083333333333
1114,Tobago,TB115,0.15839583333333335
1115,Tobago,TB116,0.10160416666666666
1116,Tobago,TB117,0.3663958333333333
1117,Tobago,TB118,0.122
1118,Tobago,TB119,0.3488125
1119,Tobago,TB120,0.22360416666666666
1120,Tobago,TB121,0.3628125
1121,Tobago,TB122,0.2612083333333333
1122,Tobago,TB123,0.2548125
1123,Tobago,TB124,0.3028125
1124,Tobago,TB125,0.10520833333333333
1125,Tobago,TB126,0.524
1126,Tobago,TB127,0.18760416666666666
1127,Tobago,TB128,0.2556041666666667
1128,Tobago,TB129,0.286
1129,Tobago,TB130,0.4256041666666667
1130,Tobago,TB131,0.5676041666666667
1131,Tobago,TB132,0.36720833333333336
1132,Tobago,TB133,0.9612083333333333
1133,Tobago,TB134,0.5323958333333333
1134,Tobago,TB135,0.34320833333333334
1135,Tobago,TB136,0.4948125
1136,Tobago,TB137,0.6103958333333334
1137,Tobago,TB138,0.09760416666666667
1138,Tobago,TB139,0.08120833333333333
1139,Tobago,TB140,0.5712083333333333
1140,Tobago,TB141,0.46160416666666665
1141,Tobago,TB142,0.4668125
1142,Tobago,TB143,0.3016041666666667
1143,Tobago,TB144,0.2288125
1144,Tobago,TB145,0.15520833333333334
1145,Tobago,TB146,0.24320833333333333
1146,Tobago,TB147,0.22120833333333334
1147,Tobago,TB148,0.2548125
1148,Tobago,TB149,0.4496041666666667
1149,Tobago,TB150,0.406
1150,Tobago,TB151,0.19320833333333334
1151,Tobago,TB152,0.1608125
1152,Tobago,TB153,0.40520833333333334
1153,Tobago,TB154,0.08160416666666667
1154,Tobago,TB155,0.2268125
1155,Tobago,TB156,0.4568125
1156,Tobago,TB157,0.3783958333333333
1157,Tobago,TB158,0.45039583333333333
1158,Tobago,TB159,0.4488125
1159,Tobago,TB160,0.182
1160,Tobago,TB161,0.08720833333333333
1161,Tobago,TB162,0.39839583333333334
1162,Tobago,TB163,0.182
1163,Tobago,TB164,0.278
1164,Tobago,TB165,0.33439583333333334
1165,Tobago,TB166,0.5128125
1166,Tobago,TB167,0.2768125
1167,Tobago,TB168,0.2208125
1168,Tobago,TB169,0.41560416666666666
1169,Tobago,TB170,0.20839583333333334
1170,Tobago,TB171,0.16720833333333332
1171,Tobago,TB172,0.23360416666666667
1172,Tobago,TB173,0.3812083333333333
1173,Tobago,TB174,0.474
1174,Tobago,TB175,0.242
1175,Tobago,TB176,0.12639583333333335
1176,Tobago,TB177,0.3212083333333333
1177,Tobago,TB178,0.22120833333333334
1178,Tobago,TB179,0.15560416666666665
1179,Tobago,TB180,0.29520833333333335
1180,Tobago,TB181,0.33839583333333334
1181,Tobago,TB182,0.16720833333333332
1182,Tobago,TB183,0.4048125
1183,Tobago,TB184,0.262
1184,Tobago,TB185,0.11120833333333334
1185,Tobago,TB186,0.2248125
1186,Tobago,TB187,0.15520833333333334
1187,Tobago,TB188,0.0808125
1188,Tobago,TB189,0.1828125
1189,Tobago,TB190,0.35239583333333335
1190,Tobago,TB191,0.3688125
1191,Tobago,TB192,0.1988125
1192,Tobago,TB193,0.28639583333333335
1193,Tobago,TB194,0.33160416666666664
1194,Tobago,TB195,0.362
1195,Tobago,TB196,0.08039583333333333
1196,Tobago,TB197,0.2552083333333333
1197,Tobago,TB198,0.3043958333333333
1198,Tobago,TB199,0.5696041666666667
1199,Tobago,TB200,0.354
1200,Tobago,TB201,0.5228125
1201,Tobago,TB202,0.3948125
1202,Tobago,TB203,0.15239583333333334
1203,Tobago,TB204,0.0828125
1204,Tobago,TB205,0.20239583333333333
1205,Tobago,TB206,0.24120833333333333
1206,Tobago,TB207,0.09039583333333333
1207,Tobago,TB208,0.434
1208,Tobago,TB209,0.3703958333333333
1209,Tobago,TB210,0.4896041666666667
1210,Tobago,TB211,1.2112083333333334
1211,Tobago,TB212,0.3272083333333333
1212,Tobago,TB213,0.14560416666666667
1213,Tobago,TB214,0.35160416666666666
1214,Tobago,TB215,0.36039583333333336
1215,Tobago,TB216,0.2708125
1216,Tobago,TB217,0.2448125
1217,Tobago,TB218,0.34920833333333334
1218,Tobago,TB219,0.08520833333333333
1219,Tobago,TB220,0.1968125
1220,Tobago,TB221,0.42120833333333335
1221,Tobago,TB222,0.26439583333333333
1222,Tobago,TB223,0.3168125
1223,Tobago,TB224,0.3932083333333333
1224,Tobago,TB225,0.29360416666666667
1225,Tobago,TB226,0.33560416666666665
1226,Tobago,TB227,0.22520833333333334
1227,Tobago,TB228,0.6196041666666666
1228,Tobago,TB229,0.71
1229,Tobago,TB230,0.284
1230,Tobago,TB231,1.0343958333333334
1231,Tobago,TB232,0.8792083333333334
1232,Tobago,TB233,0.3763958333333333
1233,Tobago,TB234,0.2632083333333333
1234,Tobago,TB235,0.196
1235,Tobago,TB236,0.3048125
1236,Tobago,TB237,0.09120833333333334
1237,Tobago,TB238,0.6448125
1238,Tobago,TB239,0.32960416666666664
1239,Tobago,TB240,0.28160416666666666
1240,Tobago,TB241,0.3023958333333333
1241,Tobago,TB242,0.082
1242,Tobago,TB243,0.22120833333333334
1243,Tobago,TB244,0.604
1244,Tobago,TB245,0.22760416666666666
1245,Tobago,TB246,0.2692083333333333
1246,Tobago,TB247,0.35760416666666667
1247,Tobago,TB248,0.2888125
1248,Tobago,TB249,0.28439583333333335
1249,Tobago,TB250,0.4936041666666667
1250,Tobago,TB251,0.722
1251,Tobago,TB252,0.9376041666666667
1252,Tobago,TB253,0.5188125
1253,Tobago,TB254,0.2516041666666667
1254,Tobago,TB255,0.19360416666666666
1255,Tobago,TB256,0.27320833333333333
1256,Tobago,TB257,0.16120833333333334
1257,Tobago,TB258,0.2928125
1258,Tobago,TB259,0.45239583333333333
1259,Tobago,TB260,0.3056041666666667
1260,Tobago,TB261,0.3048125
1261,Tobago,TB262,0.2652083333333333
1262,Tobago,TB263,0.2528125
1263,Tobago,TB264,0.218
1264,Tobago,TB265,0.12120833333333333
1265,Tobago,TB266,0.3048125
1266,Tobago,TB267,0.3428125
1267,Tobago,TB268,0.26560416666666664
1268,Tobago,TB269,0.16039583333333332
1269,Tobago,TB270,0.268
1270,Tobago,TB271,0.22439583333333332
1271,Tobago,TB272,0.11439583333333334
1272,Tobago,TB273,0.15160416666666668
1273,Tobago,TB274,0.1128125
1274,Tobago,TB275,0.16560416666666666
1275,Tobago,TB276,0.40920833333333334
1276,Tobago,TB277,0.40960416666666666
1277,Tobago,TB278,0.2576041666666667
1278,Tobago,TB279,0.404
1279,Tobago,TB280,0.33720833333333333
1280,Tobago,TB281,0.12160416666666667
1281,Tobago,TB282,0.2556041666666667
1282,Tobago,TB283,0.15520833333333334
1283,Tobago,TB284,0.1488125
1284,Tobago,TB285,0.132
1285,Tobago,TB286,0.3848125
1286,Tobago,TB287,0.204
1287,Tobago,TB288,0.17839583333333334
1288,Tobago,TB289,0.2563958333333333
1289,Tobago,TB290,0.14920833333333333
1290,Tobago,TB291,0.298
1291,Tobago,TB292,0.166
1292,Tobago,TB293,0.13560416666666666
1293,Tobago,TB294,0.166
1294,Tobago,TB295,0.27560416666666665
1295,Tobago,TB296,0.352
1296,Tobago,TB297,0.19
1297,Tobago,TB298,0.106
1298,Tobago,TB299,0.2592083333333333
1299,Tobago,TB300,0.29439583333333336
1300,Tobago,TB301,0.188
1301,Tobago,TB302,0.23360416666666667
1302,Tobago,TB303,0.18560416666666665
1303,Tobago,TB304,0.1668125
1304,Tobago,TB305,0.12439583333333333
1305,Tobago,TB306,0.1488125
1306,Tobago,TB307,0.15439583333333334
1307,Tobago,TB308,0.2768125
1308,Tobago,TB309,0.16720833333333332
1309,Tobago,TB310,0.2208125
1310,Tobago,TB311,0.4408125
1311,Tobago,TB312,0.13960416666666667
1312,Tobago,TB313,0.39720833333333333
1313,Tobago,TB314,0.30520833333333336
1314,Tobago,TB315,0.4648125
1315,Tobago,TB316,0.3756041666666667
1316,Tobago,TB317,0.47520833333333334
1317,Tobago,TB318,0.3088125
1318,Tobago,TB319,0.128
1319,Tobago,TB320,0.2368125
1320,Tobago,TB321,0.174
1321,Tobago,TB322,0.11039583333333333
1322,Tobago,TB323,0.1708125
1323,Tobago,TB324,0.4348125
1324,Tobago,TB325,0.4383958333333333
1325,Tobago,TB326,0.2652083333333333
1326,Tobago,TB327,0.3732083333333333
1327,Tobago,TB328,0.22960416666666666
1328,Tobago,TB329,0.174
1329,Tobago,TB330,0.3136041666666667
1330,Tobago,TB331,0.33239583333333333
1331,Tobago,TB332,0.27720833333333333
1332,Tobago,TB333,0.13239583333333332
1333,Tobago,TB334,0.2576041666666667
1334,Tobago,TB335,0.3252083333333333
1335,Tobago,TB336,0.12960416666666666
1336,Tobago,TB337,0.21120833333333333
1337,Tobago,TB338,0.152
1338,Tobago,TB339,0.3428125
1339,Tobago,TB340,0.17760416666666667
1340,Tobago,TB341,0.18760416666666666
1341,Tobago,TB342,0.10039583333333334
1342,Tobago,TB343,0.2468125
1343,Tobago,TB344,0.194
1344,Tobago,TB345,0.212
1345,Tobago,TB346,0.152
1346,Tobago,TB347,0.28
1347,Tobago,TB348,0.146
1348,Tobago,TB349,0.08720833333333333
1349,Tobago,TB350,0.2828125
1350,Tobago,TB351,0.148
1351,Tobago,TB352,0.3172083333333333
1352,Tobago,TB353,0.126
1353,Tobago,TB354,0.4088125
1354,Tobago,TB355,0.22439583333333332
1355,Tobago,TB356,0.6468125
1356,Tobago,TB357,0.2208125
1357,Tobago,TB358,0.328
1358,Tobago,TB359,0.21639583333333334
1359,Tobago,TB360,0.14439583333333333
1360,Tobago,TB361,0.0948125
1361,Tobago,TB362,0.198
1362,Tobago,TB363,0.40639583333333335
1363,Tobago,TB364,0.6588125
1364,Tobago,TB365,0.3608125
1365,Tobago,TB366,0.17720833333333333
1366,Tobago,TB367,0.10239583333333334
1367,Tobago,TB368,0.3428125
1368,Tobago,TB369,0.24960416666666665
1369,Tobago,TB370,0.22
1370,Tobago,TB371,0.2448125
1371,Tobago,TB372,0.27360416666666665
1372,Tobago,TB373,0.2168125
1373,Tobago,TB374,0.1968125
1374,Tobago,TB375,0.12160416666666667
1375,Tobago,TB376,0.166
1376,Tobago,TB377,0.13839583333333333
1377,Tobago,TB378,0.3016041666666667
1378,Tobago,TB379,0.1968125
1379,Tobago,TB380,0.28920833333333335
1380,Tobago,TB381,0.30120833333333336
1381,Tobago,TB382,0.2348125
1382,Tobago,TB383,0.11360416666666667
1383,Tobago,TB384,0.5348125
1384,Tobago,TB385,0.3083958333333333
1385,Tobago,TB386,0.24039583333333334
1386,Tobago,TB387,0.378
1387,Tobago,TB388,0.47439583333333335
1388,Tobago,TB389,0.248
1389,Tobago,TB390,0.404
1390,Tobago,TB391,0.29160416666666666
1391,Tobago,TB392,0.10760416666666667
1392,Tobago,TB393,0.4168125
1393,Tobago,TB394,0.19520833333333334
1394,Tobago,TB395,0.0848125
1395,Tobago,TB396,0.35720833333333335
1396,Tobago,TB397,0.384
1397,Tobago,TB398,0.3203958333333333
1398,Tobago,TB399,0.272
1399,Tobago,TB400,0.1188125
1400,Tobago,TB401,0.27360416666666665
1401,Tobago,TB402,0.20120833333333332
1402,Tobago,TB403,0.5936041666666667
1403,Tobago,TB404,0.3668125
1404,Tobago,TB405,0.186
1405,Tobago,TB406,0.2563958333333333
1406,Tobago,TB407,0.40560416666666665
1407,Tobago,TB408,0.2572083333333333
1408,Tobago,TB409,0.24520833333333333
1409,Tobago,TB410,0.216
1410,Tobago,TB411,0.14560416666666667
1411,Tobago,TB412,0.42720833333333336
1412,Tobago,TB413,0.442
1413,Tobago,TB414,0.2556041666666667
1414,Tobago,TB415,0.32
1415,Tobago,TB416,0.39039583333333333
1416,Tobago,TB417,0.1348125
1417,Tobago,TB418,0.13920833333333332
1418,Tobago,TB419,0.40639583333333335
1419,Tobago,TB420,0.15920833333333334
1420,Tobago,TB421,0.17920833333333333
1421,Tobago,TB422,0.4868125
1422,Tobago,TB423,0.5528125
1423,Tobago,TB424,0.2368125
1424,Tobago,TB425,0.102
1425,Tobago,TB426,0.108
1426,Tobago,TB427,0.23
1427,Tobago,TB428,0.33439583333333334
1428,Tobago,TB429,0.1708125
1429,Tobago,TB430,0.2048125
1430,Tobago,TB431,0.158
1431,Tobago,TB432,0.176
1432,Tobago,TB433,0.18639583333333334
1433,Tobago,TB434,0.7823958333333333
1434,Tobago,TB435,0.13960416666666667
1435,Tobago,TB436,0.14639583333333334
1436,Tobago,TB437,0.34
1437,Tobago,TB438,0.1968125
1438,Tobago,TB439,0.11720833333333333
1439,Tobago,TB440,0.118
1440,Tobago,TB441,0.28120833333333334
1441,Tobago,TB442,0.222
1442,Tobago,TB443,0.1548125
1443,Tobago,TB444,0.2572083333333333
1444,Tobago,TB445,0.1108125
1445,Tobago,TB446,0.22360416666666666
1446,Tobago,TB447,0.20520833333333333
1447,Tobago,TB448,0.17520833333333333
1448,Tobago,TB449,0.12760416666666666
1449,Tobago,TB450,0.142
1450,Tobago,TB451,0.27839583333333334
1451,Tobago,TB452,0.2628125
1452,Tobago,TB453,0.10120833333333333
1453,Tobago,TB454,0.212
1454,Tobago,TB455,0.35760416666666667
1455,Tobago,TB456,0.3216041666666667
1456,Tobago,TB457,0.09320833333333334
1457,Tobago,TB458,0.19520833333333334
1458,Tobago,TB459,0.1268125
1459,Tobago,TB460,0.5888125
1460,Tobago,TB461,0.3108125
1461,Tobago,TB462,0.2523958333333333
1462,Tobago,TB463,0.9188125
1463,Tobago,TB464,0.08560416666666666
1464,Tobago,TB465,0.196
1465,Tobago,TB466,0.3568125
1466,Tobago,TB467,0.24639583333333334
1467,Tobago,TB468,0.16320833333333334
1468,Tobago,TB469,0.12239583333333333
1469,Tobago,TB470,0.4268125
1470,Tobago,TB471,0.36120833333333335
1471,Tobago,TB472,0.10039583333333334
1472,Tobago,TB473,0.09639583333333333
1473,Tobago,TB474,1.3992083333333334
1474,Tobago,TB475,1.9943958333333334
1475,Tobago,TB476,0.7268125
1476,Tobago,TB477,0.09439583333333333
1477,Tobago,TB478,0.146
1478,Tobago,TB479,0.6172083333333334
1479,Tobago,TB480,0.36160416666666667
1480,Tobago,TB481,0.5428125
1481,Tobago,TB482,0.5683958333333333
1482,Tobago,TB483,0.6972083333333333
1483,Tobago,TB484,0.5903958333333333
1484,Tobago,TB485,0.40720833333333334
1485,Tobago,TB486,0.122
1486,Tobago,TB487,0.23560416666666667
1487,Tobago,TB488,1.5863958333333332
1488,Tobago,TB489,0.826
1489,Tobago,TB490,0.2
1490,Tobago,TB491,0.4883958333333333
1491,Tobago,TB492,0.204
1492,Tobago,TB493,0.1908125
